SiteCode,No,NoType,GroupNo,Space,Building Phase,Area,Unit type,Unit entropy,Description,Sieved,Date,ID,Start Date,End Date,Period_Date,Attribution
SKH06,2167,Deposit,1771,1257,C.2-3,743,External area,in situ,mixed layer in yard,FALSE,21/06/2006,ÓGS,1720,1850,1720-1870,Courtyard
SKH06,2168,Deposit,1771,1257,C.2-3,743,External area,in situ,mixed layer in yard,FALSE,21/06/2006,ÓGS,1720,1850,1720-1870,Courtyard
SKH06,2169,Deposit,1771,1257,C.2-3,743,External area,in situ,mixed layer in yard,FALSE,21/06/2006,ÓGS,1720,1850,1720-1870,Courtyard
SKH06,2170,Deposit,1771,1257,C.2-3,743,External area,in situ,mixed layer in yard,FALSE,21/06/2006,ÓGS,1720,1850,1720-1870,Courtyard
SKH06,2171,Deposit,1771,1257,C.2-3,743,External area,in situ,mixed layer in yard,FALSE,21/06/2006,ÓGS,1720,1850,1720-1870,Courtyard
SKH06,2172,Deposit,1771,1257,C.2-3,743,External area,in situ,mixed layer in yard,FALSE,21/06/2006,ÓGS,1720,1850,1720-1870,Courtyard
SKH06,2173,Deposit,1771,1257,C.2-3,743,External area,in situ,mixed layer in yard,FALSE,21/06/2006,ÓGS,1720,1850,1720-1870,Courtyard
SKH06,2174,Deposit,1771,1257,C.2-3,743,External area,in situ,mixed layer in yard,FALSE,21/06/2006,ÓGS,1720,1850,1720-1870,Courtyard
SKH06,2175,Deposit,1771,1257,C.2-3,743,External area,in situ,mixed layer in yard,FALSE,21/06/2006,ÓGS,1720,1850,1720-1870,Courtyard
SKH06,2176,Deposit,1771,1257,C.2-3,743,External area,in situ,mixed layer in yard,FALSE,21/06/2006,ÓGS,1720,1850,1720-1870,Courtyard
SKH06,2177,Deposit,2550,2535,S27.1,161/743,Floor,in situ,patch of floor probable to room (=2550),FALSE,21/06/2006,ÁE/SÞ,1700,1720,1690-1720,Passage
SKH06,2178,Deposit,2550,2535,S27.1,161/743,Floor,in situ,patch of floor probable to room (=2550),TRUE,21/06/2006,ÁE/SÞ,1700,1720,1690-1720,Passage
SKH06,2179,Deposit,2550,2535,S27.1,161/743,Floor,in situ,patch of floor probable to room (=2550),TRUE,21/06/2006,ÁE/SÞ,1700,1720,1690-1720,Passage
SKH06,2180,Deposit,2067,1884,S18.4,1293,Floor,in situ,flagstone floor  - south,TRUE,21/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2181,Deposit,2067,1884,S18.4,1293,Floor,in situ,soil floor,TRUE,21/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2182,Deposit,2067,1884,S18.4,1293,Floor,in situ,flagstone floor - north,TRUE,21/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2183,Deposit,2109,2109,IS.2,161/743,Drain,in situ,turf on top of drain,FALSE,21/06/2006,HK/SGB,1720,1730,1720-1750,Interstice
SKH06,2184,Deposit,2074,2763,S17.7,1293,Fireplace,in situ,turf between bottom stones in fierplace,FALSE,21/06/2006,EH,1770,1790,1750-1810,Meat Store
SKH06,2185,Deposit,1211,1200,S5.2,161/743,Floor,in situ,possably drain fill ? - floor same as [2215],FALSE,21/06/2006,SÞ/ÁE,1740,1760,1720-1780,Bishops Dining Room
SKH06,2186,Deposit,2109,2109,IS.2,161/743,Drain,in situ,turf on top of drain,FALSE,21/06/2006,SGB/HK,1720,1730,1720-1750,Interstice
SKH06,2187,Deposit,2074,2763,S17.7,1293,Fireplace,in situ,turf and charcoal layeri in cut of fireplace,FALSE,21/06/2006,EH,1770,1790,1750-1810,Meat Store
SKH06,2188,Group,1680,2764,S17.7,1293,Fireplace,in situ,fireplace in north-east part of room [1680],FALSE,21/06/2006,BL,1770,1790,1750-1810,Meat Store
SKH06,2189,Group,2188,2764,S17.7,1293,Fireplace,in situ,eastern more fireplace in [2188],FALSE,21/06/2006,EH,1770,1790,1750-1810,Meat Store
SKH06,2190,Group,2188,2764,S17.7,1293,Fireplace,in situ,western more fireplace in [2188],FALSE,21/06/2006,EH,1770,1790,1750-1810,Meat Store
SKH06,2191,Deposit,692,692,S10.2,743,Floor,in situ,turf layer (fill) under floor,FALSE,21/06/2006,MS,1740,1760,1720-1780,Kitchen
SKH06,2192,Deposit,692,692,S10.2,743,Floor,in situ,turf layer (fill) under floor,FALSE,21/06/2006,MS,1740,1760,1720-1780,Kitchen
SKH06,2193,Group,744,2193,T1.3,2193,Excavation,in situ,2 x 2 pit between [1440] and [2008],FALSE,22/06/2006,GH,2002,2007,1990-2020,FSÍ Excavation
SKH06,2194,Deposit,634,2193,"MC.2
MC.3",2193,Topsoil,in situ,topsoil,FALSE,22/06/2006,GH,,,,
SKH06,2195,Deposit,1257,1257,C.2,743,Drain,in situ,side stones,FALSE,22/06/2006,GML,1720,1830,1720-1840,Courtyard
SKH06,2196,Deposit,2188,2764,S17.7,1293,Floor,in situ,fireplace construction in north-east corrner,FALSE,22/06/2006,EH,1770,1790,1750-1810,Meat Store
SKH06,2197,Deposit,989,989,S4.1,161/743,Floor,in situ,turf,FALSE,22/06/2006,SGB/HK,1720,1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,2198,Deposit,989,989,S4.1,161/743,Floor,in situ,turf,FALSE,22/06/2006,SGB/HK,1720,1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,2199,Deposit,2067,1884,S18.4,1293,Floor,in situ,flagstone floor - south,TRUE,22/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2200,Deposit,2067,1884,S18.4,1293,Floor,in situ,soil floor - in center,TRUE,22/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2201,Deposit,2067,1884,S18.4,1293,Floor,in situ,flagstone floor - north,TRUE,22/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2202,Deposit,634,2193,MC.2,2193,Slopewash,in situ,brown silty deposti,FALSE,22/06/2006,PK/GH,1700,1750,1690-1750,Midden Zone C
SKH06,2203,Deposit,1680,2764,S17.6,1293,Floor,in situ,black dump of ash,FALSE,22/06/2006,BL,1750,1770,1750-1780,Meat Store
SKH06,2204,Deposit,2109,2109,IS.1,161/743,Drain,in situ,flagstones on top of drain,FALSE,22/06/2006,HK/SGB,1650,1720,1630-1720,Interstice
SKH06,2205,Deposit,1966,1257,C.2,743,External area,in situ,flagstone / surface ?,FALSE,22/06/2006,GML,1720,1830,1720-1840,Courtyard
SKH06,2206,Deposit,634,2193,MC.2,2193,Wall,disorganized,slit with turf,FALSE,22/06/2006,GH/PK,1700,1750,1690-1750,Midden Zone C
SKH06,2207,Deposit,2551,2551,S23.1,743,Wall,in situ,side stones of south side of drain,FALSE,22/06/2006,GML,1700,1720,1690-1720,Bishops Living Quarters
SKH06,2208,Deposit,634,2193,MC.2,2193,Midden,in situ,turf / peat / ash /silt,TRUE,22/06/2006,GH/PK,1700,1750,1690-1750,Midden Zone C
SKH06,2209,Deposit,2109,2109,IS.2,161/743,Drain,in situ,turf fill of drain,FALSE,22/06/2006,SGB/HK,1720,1730,1720-1750,Interstice
SKH06,2210,Deposit,2067,1884,S18.4,1293,Floor,in situ,flagstone floor south,TRUE,22/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2211,Deposit,2067,1884,S18.4,1293,Floor,in situ,soil floor - center,TRUE,22/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2212,Deposit,2067,1884,S18.4,1293,Floor,in situ,flagstone floor - north,TRUE,22/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2213,Deposit,3032,2764,S17.6,1293,Fireplace,disturbed,hard turfy layer under  [2196],FALSE,22/06/2006,BL,1750,1770,1750-1780,Meat Store
SKH06,2214,Group,1624,1624,S6.1,743,Room,in situ,"outshot / ""bay window""",FALSE,23/06/2006,GML,1720,1760,1720-1780,Bishops Living Quarters
SKH06,2215,Deposit,1211,1200,S5.2,161/743,Floor,in situ,strech of possible floor,TRUE,23/06/2006,ÁE/SÞ,1740,1760,1720-1780,Bishops Dining Room
SKH06,2216,Deposit,2190,2764,S17.7,1293,Fireplace,in situ,comcact turf layer around western moer fireplace,FALSE,23/06/2006,EH,1770,1790,1750-1810,Meat Store
SKH06,2217,Deposit,2189,2764,S17.7,1293,Fireplace,in situ,stone construction of eastern fireplace,FALSE,23/06/2006,EH,1770,1790,1750-1810,Meat Store
SKH06,2218,Deposit,2190,2764,S17.7,1293,Fireplace,in situ,stone construction of wstern fireplace,FALSE,23/06/2006,EH,1770,1790,1750-1810,Meat Store
SKH06,2219,Deposit,2067,1884,S18.4,1293,Floor,in situ,flagstone floor - south,TRUE,23/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2220,Deposit,2067,1884,S18.4,1293,Floor,in situ,soil floor - center,TRUE,23/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2221,Deposit,2067,1884,S18.4,1293,Floor,in situ,flagstone floor - north,TRUE,23/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2222,Deposit,634,2193,MC.2,2193,Wall,disorganized,turf / silt,TRUE,23/06/2006,GH/PK,1700,1750,1690-1750,Midden Zone C
SKH06,2223,Deposit,634,2193,MC.2,2193,Slopewash,in situ,silt mixed with turf,TRUE,23/06/2006,GH/PK,1700,1750,1690-1750,Midden Zone C
SKH06,2224,Deposit,3032,2764,S17.5,1293,Fireplace,disturbed,peatash layer,FALSE,23/06/2006,EH/BL,1720,1750,1720-1750,Meat Store
SKH06,2225,Deposit,3024,2109,IS.1,161/743,Drain,in situ,drain fill,TRUE,23/06/2006,SGB/HK,1650,1720,1630-1720,Interstice
SKH06,2226,Deposit,3024,2109,IS.1,161/743,Drain,in situ,drain fill,TRUE,23/06/2006,SGB/HK,1650,1720,1630-1720,Interstice
SKH06,2227,Deposit,3024,2109,IS.1,161/743,Drain,in situ,drain fill,TRUE,23/06/2006,SGB/HK,1650,1720,1630-1720,Interstice
SKH06,2228,Deposit,3024,2109,IS.1,161/743,Drain,in situ,drain fill,TRUE,23/06/2006,SGB/HK,1650,1720,1630-1720,Interstice
SKH06,2229,Deposit,3024,2109,IS.1,161/743,Drain,in situ,drain fill,TRUE,23/06/2006,SGB/HK,1650,1720,1630-1720,Interstice
SKH06,2230,Deposit,2109,2109,IS.2,161/743,Drain,in situ,blocking stones in drain + turf mix,FALSE,23/06/2006,SGB/HK,1720,1730,1720-1750,Interstice
SKH06,2231,Deposit,3032,2764,S17.6,1293,Fireplace,disturbed,fill possable of drain ?,FALSE,23/06/2006,EH/BL,1750,1770,1750-1780,Meat Store
SKH06,2232,Deposit,3032,2764,S17.5,1293,Fireplace,in situ,remains of older stone fireplace,FALSE,23/06/2006,EH/BL,1720,1750,1720-1750,Meat Store
SKH06,2233,Deposit,1624,1624,S6.2,743,Wall,disturbed,wall,FALSE,23/06/2006,GML,1760,1800,1750-1810,Bishops Living Quarters
SKH06,2234,Deposit,2188,2764,S17.7,1293,Fireplace,disturbed,mixtere of fill and turf collapse,FALSE,23/06/2006,EH,1770,1790,1750-1810,Meat Store
SKH06,2235,Group,2294,2294,S10.1,743,Floor,in situ,lower floor layer in house  [692],FALSE,24/06/2006,MS,1700,1740,1690-1750,Kitchen
SKH06,2236,Deposit,2235,2294,S10.1,743,Floor,in situ,floor layer,TRUE,24/06/2006,MS,1700,1740,1690-1750,Kitchen
SKH06,2237,Deposit,2235,2294,S10.1,743,Floor,in situ,turf patch in floor,FALSE,24/06/2006,MS,1700,1740,1690-1750,Kitchen
SKH06,2238,Deposit,2235,2294,S10.1,743,Floor,in situ,floor layer,TRUE,24/06/2006,MS,1700,1740,1690-1750,Kitchen
SKH06,2239,Deposit,2067,1884,S18.4,1293,Floor,in situ,flagstone floor - south,TRUE,26/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2240,Deposit,2067,1884,S18.4,1293,Floor,in situ,soil floor - center,TRUE,26/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2241,Deposit,2067,1884,S18.4,1293,Floor,in situ,flagstone floor - north,TRUE,26/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2242,Deposit,1680,2764,S17.6,1293,Floor,in situ,compact layer (possible patch of floor ?),TRUE,26/06/2006,EH,1750,1770,1750-1780,Meat Store
SKH06,2243,Deposit,1680,2764,S17.7,1293,Floor,in situ,turf collapse with ironpanning,FALSE,26/06/2006,EH,1770,1790,1750-1810,Meat Store
SKH06,2244,Deposit,1500,1101,S10.3,743,Drain,in situ,stones in older phase of [1281],FALSE,26/06/2006,MS,1760,1800,1750-1810,Kitchen
SKH06,2245,Deposit,1174,1174,S6.4,743,Wall,disorganized,grenish turf debris- collapse from w. end of 1624?,FALSE,26/06/2006,GML,,1890,1870-1900,Millers Workshop
SKH06,2246,Deposit,1771,1257,C.2-3,743,External area,in situ,yard,FALSE,26/06/2006,ÓGS,1720,1850,1720-1870,Courtyard
SKH06,2247,Deposit,1680,2764,S17.7,1293,Floor,in situ,turfy layer up against northern wall,FALSE,26/06/2006,BL,1770,1790,1750-1810,Meat Store
SKH06,2248,Deposit,1174,1174,S6.4,743,Wall,disorganized,turfy collapse,FALSE,26/06/2006,GML,,1890,1870-1900,Millers Workshop
SKH06,2249,Group,1680,2764,S17.6,1293,Floor,in situ,black floor layer,FALSE,26/06/2006,BL,1750,1770,1750-1780,Meat Store
SKH06,2250,Deposit,2067,1884,S18.4,1293,Floor,in situ,flagstone floor - south,TRUE,26/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2251,Deposit,2067,1884,S18.4,1293,Floor,in situ,soil floor - center,TRUE,26/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2252,Deposit,2067,1884,S18.4,1293,Floor,in situ,flagstone floor - north,FALSE,26/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2253,Deposit,1174,1174,S6.4,743,Wall,disorganized,turf collapse,FALSE,26/06/2006,PK,,1890,1870-1900,Millers Workshop
SKH06,2254,Deposit,2249,1680,S17.6,1293,Floor,in situ,floor layer,TRUE,26/06/2006,EH/BL,1750,1770,1750-1780,Meat Store
SKH06,2255,Deposit,2249,1680,S17.6,1293,Floor,in situ,floor layer,TRUE,26/06/2006,EH/BL,1750,1770,1750-1780,Meat Store
SKH06,2256,Deposit,2249,1680,S17.6,1393,Floor,in situ,floor layer,TRUE,26/06/2006,EH/BL,1750,1770,1750-1780,Meat Store
SKH06,2257,Deposit,2249,1680,S17.6,1293,Floor,in situ,floor layer,TRUE,26/06/2006,EH/BL,1750,1770,1750-1780,Meat Store
SKH06,2258,Deposit,2249,1680,S17.6,1293,Floor,in situ,floor layer,TRUE,26/06/2006,EH/BL,1750,1770,1750-1780,Meat Store
SKH06,2259,Deposit,2249,1680,S17.6,1293,Floor,in situ,floor layer,TRUE,26/06/2006,EH/BL,1750,1770,1750-1780,Meat Store
SKH06,2260,Deposit,2249,1680,S17.6,1293,Floor,in situ,floor layer,TRUE,26/06/2006,EH/BL,1750,1770,1750-1780,Meat Store
SKH06,2261,Deposit,2249,1680,S17.6,1293,Floor,in situ,floor layer,TRUE,26/06/2006,EH/BL,1750,1770,1750-1780,Meat Store
SKH06,2262,Deposit,2249,1680,S17.6,1293,Floor,in situ,floor layer,TRUE,26/06/2006,EH/BL,1750,1770,1750-1780,Meat Store
SKH06,2263,Deposit,2249,1680,S17.6,1293,Floor,in situ,floor layer,TRUE,26/06/2006,EH/BL,1750,1770,1750-1780,Meat Store
SKH06,2264,Deposit,2249,1680,S17.6,1293,Floor,in situ,floor layer,TRUE,26/06/2006,EH/BL,1750,1770,1750-1780,Meat Store
SKH06,2265,Deposit,2109,2109,IS.1,161/743,Drain,in situ,drain fill - earlyer than [2225 - 2229],TRUE,26/06/2006,HK/SGB,1650,1720,1630-1720,Interstice
SKH06,2266,Deposit,2109,2109,IS.1,161/743,Drain,in situ,"turf layer, bottom of drain",FALSE,26/06/2006,HK/SGB,1650,1720,1630-1720,Interstice
SKH06,2267,Deposit,1257,1257,C.3,743,External area,in situ,gray sand mixture,FALSE,27/06/2006,ÓGS,1830,1850,1810-1870,Courtyard
SKH06,2268,Deposit,2109,2109,IS.2,161/743,Drain,in situ,gray turfy layer in drain,FALSE,27/06/2006,HK/SGB,1720,1730,1720-1750,Interstice
SKH06,2269,Deposit,1684,1684,S10.1,743,Floor,in situ,silty dump (?) with stones - part of north wall?,FALSE,27/06/2006,MS,1700,1740,1690-1750,Kitchen
SKH06,2270,Deposit,1200,1200,S5.1,161/743,Floor,in situ,leveling layer - between floor!! NOT EXCAVATED,FALSE,27/06/2006,SÞ/ÁE,1720,1740,1720-1750,Bishops Dining Room
SKH06,2271,Deposit,1174,1174,S6.2,743,Wall,in situ,"turf wall, west end",FALSE,27/06/2006,PK,1760,1800,1750-1810,Bishops Living Quarters
SKH06,2272,Deposit,2067,1884,S18.4,1293,Floor,in situ,flagstone floor - south,TRUE,27/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2273,Deposit,2067,1884,S18.4,1293,Floor,in situ,soil floor - middle,TRUE,27/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2274,Deposit,2067,1884,S18.4,1293,Floor,in situ,flagstone floor - north,TRUE,27/06/2006,UÆ/LP,1700,1740,1690-1750,Pantry
SKH06,2275,Deposit,1174,1174,S6.4,743,Wall,disorganized,turf layer / structure ?,FALSE,27/06/2006,GML,,1890,1870-1900,Millers Workshop
SKH06,2276,Deposit,1257,1257,C.3,743,External area,in situ,yard mix,FALSE,27/06/2006,ÓGS,1830,1850,1810-1870,Courtyard
SKH06,2277,Deposit,2294,2294,S10.1,743,Wall,in situ,turf wall extension,FALSE,27/06/2006,ÓGS,1700,1740,1690-1750,Kitchen
SKH06,2278,Deposit,2109,2109,IS.1,161/743,Drain,in situ,drain walls,FALSE,27/06/2006,HK/SGB,1650,1720,1630-1720,Interstice
SKH06,2279,Deposit,1257,1257,C.3,743,External area,in situ,sand lens,FALSE,27/06/2006,ÓGS,1830,1850,1810-1870,Courtyard
SKH06,2280,Deposit,1684,1684,S10.1,743,Floor,disorganized,collapse ? from building of [2111],FALSE,27/06/2006,MS,1700,1740,1690-1750,Kitchen
SKH06,2281,Deposit,972,1624,S6.1,743,Floor,in situ,floor / sub-floor,FALSE,28/06/2006,GML,1720,1760,1720-1780,Bishops Living Quarters
SKH06,2282,Deposit,1174,1174,S6.4,743,Wall,disturbed,turf layer - disturbed top of wall,FALSE,28/06/2006,PK,,1890,1870-1900,Millers Workshop
SKH06,2283,Deposit,1174,1174,S6.4,743,Wall,disorganized,turf / ash mix - surface (ext.),FALSE,28/06/2006,GML,,1890,1870-1900,Millers Workshop
SKH06,2284,Deposit,1174,1174,S6.4,743,Wall,disorganized,turf / ash - possable surface west of 1624,FALSE,28/06/2006,PK,,1890,1870-1900,Millers Workshop
SKH06,2285,Deposit,1257,1257,C.2,743,External area,in situ,layering yard,FALSE,28/06/2006,ÓGS,1720,1830,1720-1840,Courtyard
SKH06,2286,Deposit,1174,1174,S6.4,743,Wall,disorganized,turf levelling / collapse,FALSE,28/06/2006,GML,,1890,1870-1900,Millers Workshop
SKH06,2287,Deposit,1281,692,S10.2,743,Drain,in situ,turf on drain side,FALSE,28/06/2006,ÓGS,1740,1760,1720-1780,Kitchen
SKH06,2288,Deposit,1680,1680,S17.6,1293,Floor,in situ,turf levelling against north wall,FALSE,28/06/2006,BL,1750,1770,1750-1780,Meat Store
SKH06,2289,Deposit,3032,2764,S17.5,1293,Fireplace,disturbed,dark layer (west) beneath / behinde [2188],FALSE,28/06/2006,BL,1720,1750,1720-1750,Meat Store
SKH06,2290,Deposit,1684,1684,S10.1,743,Floor,disorganized,collapsed material acc with rebuilding,FALSE,28/06/2006,MS,1700,1740,1690-1750,Kitchen
SKH06,2291,Deposit,1684,1684,S10.2,743,Floor,disorganized,collapsed material acc with rebuilding,FALSE,28/06/2006,MS,1740,1760,1720-1780,Kitchen
SKH06,2292,Group,1884,1884,S18.3,1293,Floor,in situ,another phase of floor in [1884],TRUE,28/06/2006,UÆ/LP,1690,1700,1690-1720,Pantry
SKH06,2293,Group,1680,1680,S17.6,1293,Post setting,in situ,postpads in room [1680],FALSE,28/06/2006,EH,1750,1770,1750-1780,Meat Store
SKH06,2294,Group,163,2294,S10.1,743,Building,in situ,kitchen below [692],FALSE,28/06/2006,,1700,1740,1690-1750,Kitchen
SKH06,2295,Group,744,744,T1.3,743,Post setting,in situ,posthole,FALSE,28/06/2006,,2002,2007,1990-2020,FSÍ Excavation
SKH06,2296,Deposit,2295,744,T1.3,743,Post setting,in situ,fill of posthole,FALSE,28/06/2006,,2002,2007,1990-2020,FSÍ Excavation
SKH06,2297,Cut,2295,744,T1.3,743,Post setting,in situ,cut of posthole,FALSE,28/06/2006,,2002,2007,1990-2020,FSÍ Excavation
SKH06,2298,Deposit,3032,2764,S17.5,1293,Fireplace,disturbed,pink peatash under double - hearth,FALSE,28/06/2006,BL,1720,1750,1720-1750,Meat Store
SKH06,2299,Deposit,1773,692,S10.2,743,Drain,in situ,drain fill ?,FALSE,28/06/2006,ÓGS,1740,1760,1720-1780,Kitchen
SKH06,2300,Deposit,1773,692,S10.2,743,Drain,in situ,drain fill,TRUE,28/06/2006,ÓGS,1740,1760,1720-1780,Kitchen
SKH06,2301,Deposit,2214,1624,S6.1,743,Fireplace,disturbed,clay + charcoal dump,FALSE,28/06/2006,GML,1720,1760,1720-1780,Bishops Living Quarters
SKH06,2302,Deposit,1174,1174,S6.4,743,Wall,disturbed,turf wall,FALSE,29/06/2006,PK,,1890,1870-1900,Millers Workshop
SKH06,2303,Deposit,2189,2764,S17.7,1293,Fireplace,in situ,clear peatash dump,FALSE,29/06/2006,BL,1770,1790,1750-1810,Meat Store
SKH06,2304,Deposit,2326,2326,S17.6,1293,Floor,in situ,compact mixed layer in corridor,FALSE,29/06/2006,EH,1750,1770,1750-1780,Meat Store
SKH06,2305,Deposit,1077,1257,C.2,743,Drain,in situ,sidestones,FALSE,29/06/2006,ÓGS,1720,1830,1720-1840,Courtyard
SKH06,2306,Deposit,1077,1257,C.2,743,Drain,in situ,fill ? In drain,FALSE,29/06/2006,ÓGS,1720,1830,1720-1840,Courtyard
SKH06,2307,Deposit,2292,1884,S18.3,1293,Floor,in situ,western most 1m slot of floor - south,FALSE,29/06/2006,UÆ/LP,1690,1700,1690-1720,Pantry
SKH06,2308,Deposit,2292,1884,S18.3,1293,Floor,in situ,western most 1m slot of floor - center,FALSE,29/06/2006,UÆ/LP,1690,1700,1690-1720,Pantry
SKH06,2309,Deposit,2292,1884,S18.3,1293,Floor,in situ,western most 1m slot of floor - north,FALSE,29/06/2006,UÆ/LP,1690,1700,1690-1720,Pantry
SKH06,2310,Deposit,2214,1624,S6.1,743,Floor,in situ,floor ?,TRUE,29/06/2006,GML,1720,1760,1720-1780,Bishops Living Quarters
SKH06,2311,Deposit,1257,1257,MR.1,743,External area,in situ,peatash - west of 1624,FALSE,29/06/2006,PK,1700,1900,,Main Road
SKH06,2312,Cut,2189,2764,S17.7,1293,Fireplace,in situ,cut benath peatash [2303],FALSE,29/06/2006,BL,1770,1790,1750-1810,Meat Store
SKH06,2313,Deposit,1077,1257,C.2,743,Drain,in situ,layer under sidestones,FALSE,29/06/2006,ÓGS,1720,1830,1720-1840,Courtyard
SKH06,2314,Deposit,816,816,S4.1,161/743,Wall,in situ,wall part,FALSE,29/06/2006,HK/SGB,1720,1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,2315,Deposit,1257,1257,C.2,743,Wall,disorganized,turf patch,FALSE,29/06/2006,ÓGS,1720,1830,1720-1840,Courtyard
SKH06,2316,Deposit,1077,1257,C.2,743,Drain,in situ,fill?,FALSE,29/06/2006,ÓGS,1720,1830,1720-1840,Courtyard
SKH06,2317,Deposit,1257,1257,MR.1,743,External area,in situ,multi-context - ash midden dumps west of 1624,FALSE,29/06/2006,PK,1700,1900,,Main Road
SKH06,2318,Deposit,2292,1884,S18.3,1293,Floor,in situ,"2 rowfrom w. of floor [2292], south square",FALSE,30/06/2006,UÆ/LP,1690,1700,1690-1720,Pantry
SKH06,2319,Deposit,2292,1884,S18.3,1293,Floor,in situ,"2 rowfrom w. of floor [2292], middle square",FALSE,30/06/2006,UÆ/LP,1690,1700,1690-1720,Pantry
SKH06,2320,Deposit,2292,1884,S18.3,1293,Floor,in situ,"2 rowfrom w. of floor [2292], middle square",FALSE,30/06/2006,UÆ/LP,1690,1700,1690-1720,Pantry
SKH06,2321,Deposit,731,39,S8.2,161/743,Wall,in situ,wall,FALSE,30/06/2006,SÞ/ÁE,1750,1800,1750-1810,Nursery/Private Chambers
SKH06,2322,Deposit,2535,2535,S27.2,161/743,Wall,disorganized,filling in corridoor,FALSE,30/06/2006,SGB/HK,,,,
SKH06,2323,Deposit,2553,2344,S8.1,161/743,Wall,in situ,stone facing of a possable earlier wall,FALSE,30/06/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2324,Deposit,2214,1624,S6.1,743,Floor,in situ,turf debris / levelling,FALSE,30/06/2006,GML,1720,1760,1720-1780,Bishops Living Quarters
SKH06,2325,Deposit,1295,1295,S11.3,743,Floor,in situ,charcoal in corridor,TRUE,30/06/2006,ÓGS,1730,1740,1720-1750,Priests Living Quarters
SKH06,2326,Group,163,2326,S17.1,1293,Building,in situ,corridoor between [1335] og [1680],FALSE,30/06/2006,EH,1670,1690,1660-1690,Meat Store
SKH06,2327,Deposit,2326,2326,S17.6,1293,Floor,in situ,mixed layer up against north and south wall,FALSE,30/06/2006,EH,1750,1770,1750-1780,Meat Store
SKH06,2328,Deposit,1295,1295,S11.3,743,Floor,in situ,leveling layer,FALSE,30/06/2006,ÓGS,1730,1740,1720-1750,Priests Living Quarters
SKH06,2329,Deposit,2334,1680,S17.6,1293,Floor,in situ,path of floor benath [2249],TRUE,30/06/2006,BL,1750,1770,1750-1780,Meat Store
SKH06,2330,Deposit,2334,1680,S17.6,1293,Floor,in situ,path of floor benath [2249],TRUE,30/06/2006,EH,1750,1770,1750-1780,Meat Store
SKH06,2331,Deposit,2334,1680,S17.6,1293,Floor,in situ,path of floor benath [2249],TRUE,30/06/2006,EH,1750,1770,1750-1780,Meat Store
SKH06,2332,Deposit,2334,1680,S17.6,1293,Floor,in situ,path of floor benath [2249],TRUE,30/06/2006,EH,1750,1770,1750-1780,Meat Store
SKH06,2333,Deposit,2334,1680,S17.6,1293,Floor,in situ,path of floor benath [2249],TRUE,30/06/2006,EH,1750,1770,1750-1780,Meat Store
SKH06,2334,Group,1680,2764,S17.6,1293,Floor,in situ,floor pathch,FALSE,30/06/2006,EH,1750,1770,1750-1780,Meat Store
SKH06,2335,Deposit,2214,1624,S6.1,743,Floor,in situ,charcoal layer / floor,TRUE,30/06/2006,GML,1720,1760,1720-1780,Bishops Living Quarters
SKH06,2336,Deposit,2292,1884,S18.3,1293,Floor,in situ,3rd slot from west - flagstones flore - south,FALSE,30/06/2006,UÆ/LP,1690,1700,1690-1720,Pantry
SKH06,2337,Deposit,2292,1884,S18.3,1293,Floor,in situ,3rd slot from west - soil floor - center,FALSE,30/06/2006,UÆ/LP,1690,1700,1690-1720,Pantry
SKH06,2338,Deposit,2292,1884,S18.3,1293,Floor,in situ,3rd slot from west - flagstones flore - north,FALSE,30/06/2006,UÆ/LP,1690,1700,1690-1720,Pantry
SKH06,2339,Deposit,546,546,S31.1,743,External area,in situ,drain fill - in gap between 1200 and 1100,FALSE,30/06/2006,ÓGS,1650,1700,1660-1690,Bishops Former Living Quarters
