ID,ID -Find Number,Degree of completeness,Box Number,SKH context/unit nr,SKH find nr,SKH sample nr,Find year SKH,Same as-,Number of fragments,Part of clay pipe,Original mouth piece,Length of stem (mm),Diameter of stem (mm),Stem shape,Functionally complete stem -length,Shape of bowl/typologie,Hight of bowl,Outter diameter of bowl,Colour of clay,Surface treatment,Production marks,Usage,Diagonal carving,Description re-use/use after break,Post-depostional marks,Heel,Kind of Mark,Location of mark,Mark description,Mark on side of heel,Side mark description,Origin,Region/city,Manufactur,Decoration,Decoration technique,Location of decoration,Description of decoration,Quality,Description quality,Dating,Dating Duco,Dating Meulen,Comments,Drawing/Fotography,Referrence,Building Phases_Building Phase,Real Date,Start Date,End date,Period_Date,Attribution,GroupNo,Space,Unit type,Unit entropy,Sieved,
150,150,Stem fragment,18,10,462,,2002,,1,Stem,FALSE,39,8.0,Circular,,,,,White,Polished,Trimming,Smoking strains-clear,FALSE,,,,,,,,,,,,Geometrical,Roll-on stamp,Stem,"1 row of circles, 4 bands, 1 row of circles; complete deco 1,7cm",Good,Rather regular white colour; surface good polished with clear trimming marks; regular stem diameter; decoration mostly clear visible and rather regular -almost no overlapping,1650 post,,,,,,T1.2,1984-1986,1984,1986,1960-1990,Guðmundur Ólafsson Excavation,822,7,Excavation,in situ,FALSE,
125,125,Stem fragment,18,12,463,,2002,,1,Mouth piece;Stem,FALSE,29,6.0,Slightly oval,,,,,Grey,Polished,,Smoking strains-clear;Teeth marks,FALSE,,Iron coding,,,,,,,Dutch?,,,,,,,,Too much iron coding,,,,Mouth piece -uncertain if original or use after break -too much iron,,,T1.2,1984-1986,1984,1986,1960-1990,Guðmundur Ólafsson Excavation,823,7,Excavation,in situ,FALSE,
126,126,Stem fragment,18,12,463,,2002,,1,Stem,FALSE,30,5.5,Circular,,,,,Grey,Polished,,Smoking strains-clear,FALSE,,Iron coding,,,,,,,Dutch?,,,,,,,,Too much iron coding,,,,,,,T1.2,1984-1986,1984,1986,1960-1990,Guðmundur Ólafsson Excavation,823,7,Excavation,in situ,FALSE,
216,216,Stem fragment,18,152,516,,2002,,1,Stem,FALSE,55,10.5,Slightly oval,,,,,White,Smoothed,Clay remains;Scars/Knife marks,Smoking strains-clear,FALSE,,Trowel marks,,,,,,,,,,Geometrical,Roll-on stamp,Stem,"1 row of triangles, 1 band, 1 row of triangles = complete pattern (1,3cm); pattern starts again about 1 cm further: 1 row of triangles -broken in midd",Good,"Regular white colour; surface smoothed with few light scars/scratches and 1 blob of clay from production; very thick slightly oval stem diameter, decoration clear visible and very regular -no overlapping",1700/10-1740,,,,,,T1.2,1984-1986,1984,1986,1960-1990,Guðmundur Ólafsson Excavation,7,7,Excavation,in situ,FALSE,
217,217,Stem fragment,18,152,516,,2002,,1,Stem,FALSE,50,9.0,Oval,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,Poor,Regular white colour; surface slightly smoothed with rough parts/cut marks?; oval stem diameter; rather soft/porous clay,,,,,,,T1.2,1984-1986,1984,1986,1960-1990,Guðmundur Ólafsson Excavation,7,7,Excavation,in situ,FALSE,
218,218,Stem fragment,18,152,516,,2002,,1,Stem,FALSE,18,7.5,Circular,,,,,White,,Scars/Knife marks,Smoking strains-light,FALSE,,,,,,,,,,,,,,,,Poor,Rather regular white colour; surface with frequent vertical cut marks/scars; soft/porous clay,,,,,,,T1.2,1984-1986,1984,1986,1960-1990,Guðmundur Ólafsson Excavation,7,7,Excavation,in situ,FALSE,
219,219,Stem fragment,18,152,516,,2002,,1,Base;Bowl;Heel;Shank;Stem,FALSE,30,9.5,Slightly oval,,BT 1?,,,White outside-black inside,Smoothed,,Smoking strains-clear;Soot inside,FALSE,,Abrasion,Spur,,,None,,None,,,,,,,,Poor,Rather regular white colour on the outside; surface smoothed with frequent cracks in the clay; slightly oval stem diameter; soft/porous clay,1620-1680?,,,English? Dutch?,,,T1.2,1984-1986,1984,1986,1960-1990,Guðmundur Ólafsson Excavation,7,7,Excavation,in situ,FALSE,
975,975,Stem fragment,1,174,1164,,2003,,1,Stem,FALSE,47,6.5,Slightly oval,,,,,Grey,Polished,Clay remains;Scars/Knife marks,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,Middle,"Regular white colour; surface slightly polished with horizontal scars, some knife imprints and one blob of remaining clay evened out; slightly oval stem diameter; rather good/hard fired clay",,,,,,,T1.2,1984-1986,1984,1986,1960-1990,Guðmundur Ólafsson Excavation,185,7,Midden,in situ,FALSE,
976,976,Stem fragment,1,174,1164,,2003,,1,Stem,FALSE,30,7.0,Slightly oval,,,,,Grey,Polished,,Smoking strains-clear,FALSE,,Chipping;Trowel marks,,,,,,,,,,,,,,,Too much of surface chipped off,,,,Good/hard fired clay,,,T1.2,1984-1986,1984,1986,1960-1990,Guðmundur Ólafsson Excavation,185,7,Midden,in situ,FALSE,
977,977,Stem fragment,1,174,1164,,2003,,1,Stem,FALSE,26,6.5,Circular,,,,,White,Polished,Scars/Knife marks,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,Geometrical,Roll-on stamp,Stem,1 row of circles; broken in middle,Good,White colour with brown spots; surface good polished with two light scars/scrratches; rather regular stem diameter; decoration very clear visible and fairly regular,1650 post,,,,,,T1.2,1984-1986,1984,1986,1960-1990,Guðmundur Ólafsson Excavation,185,7,Midden,in situ,FALSE,
982,982,Stem fragment,1,383,1963,,2003,,1,Stem,FALSE,12,0.0,,,,,,White,Smoothed,Scars/Knife marks,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,Only 1/2 a stem; midden test D,,,T1.3,2002-2007,2002,2007,1990-2020,FSÍ Excavation,744,383,Excavation,in situ,FALSE,
1070,1070,Stem fragment,1,749,3468,,2003,,1,Stem,FALSE,25,7.5,Circular,,,,,White,Smoothed,Clay remains,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,Middle,Regular white colour; surface smoothed with one large blob of remaining clay and few air bubbles; regular stem diameter,,,,,,,T1.3,2002-2007,2002,2007,1990-2020,FSÍ Excavation,744,744,Excavation,disorganized,FALSE,
1071,1071,Bowl fragment,1,749,3468,,2003,,1,Body;Bowl,FALSE,0,0.0,,,,,,White,,,Smoking strains-clear;Soot inside,FALSE,,,,,,,,,,,,Floral,Carved into mould,Bowl,2 half circles/tendrills/bows,,Fragment too small,1730-1750?,,,Decoration (2 tendrills) follows flutes?,,,T1.3,2002-2007,2002,2007,1990-2020,FSÍ Excavation,744,744,Excavation,disorganized,FALSE,
1980,1980,Stem fragment,7,759,5003,,2004,,1,Stem,FALSE,29,8.5,Circular,,,,,White,Smoothed,Holes,Smoking strains-light,FALSE,,Abrasion;Trowel marks,,,,,,,,,,,,,,Poor,Rather regular white colour; surface smoothed with some deep holes/air bubbles/cracks; irregular circular stem diameter; very soft/porous fired clay,17th century,,,,,,T1.3,2002-2007,2002,2007,1990-2020,FSÍ Excavation,744,744,Excavation,disorganized,FALSE,
3268,3268,Stem fragment,9,2296,10590,,2006,,1,Stem,FALSE,60,8.0,Slightly oval,,,,,White,Smoothed,,,FALSE,,Iron coding,,,,,,,,,,,,,,,Too much iron,,,,Uncertain about usage due to iron,,,T1.3,2002-2007,2002,2007,1990-2020,FSÍ Excavation,2295,744,Post setting,in situ,FALSE,
434,434,Stem fragment,18,1,459,,2002,,1,Shank;Stem,FALSE,55,8.5,Oval,,,,,Grey,Smoothed,Scars/Knife marks,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,Poor,Grey colour with one dark spot; surface smoothed with short scars and cracks in the clay; oval stem diameter due to shank; uneven surface,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
435,435,Stem fragment,18,1,459,,2002,,1,Mouth piece;Stem,FALSE,47,8.5,Circular,,,,,Grey,,Scars/Knife marks,Teeth marks;Use after breakage,FALSE,Clear teeth marks and rounded edges,Iron coding,,,,,,,,,,,,,,,Too much iron,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
436,436,Stem fragment,18,1,459,,2002,,1,Shank;Stem,FALSE,46,8.5,Oval,,,,,White,Smoothed,Clay remains;Holes;Scars/Knife marks,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,Poor,"White colour with brown and black spots; surface poorly smoothed with scars, cracks in the clay, air bubbles/holes and one blob of remaining clay; oval stem diameter due to shank",,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
437,437,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,41,7.5,Circular,,,,,White,Polished,Scars/Knife marks,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,Middle,Rather regular white colour; surface slightly polished with few scars; rather regular stem diameter,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
438,438,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,41,5.5,Circular,,,,,Grey,Polished,Scars/Knife marks,Smoking strains-clear,FALSE,,Trowel marks,,,,,,,,,,,,,,Good,Grey colour with one brown spots; surface slightly polished with very light horizontal scars; rather regular stem diameter; rather good/hard fired clay,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
439,439,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,39,7.0,Circular,,,,,Grey,Polished,,,FALSE,,Iron coding;Trowel marks,,,,,,,,,,,,,,Good,Grey colour wtih brown spots; surface slightly polished with very few scratches; regular stem diameter; good/hard fired clay,,,,Uncertain about usage -too much iron,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
440,440,Stem fragment,18,1,459,,2002,,1,Mouth piece;Stem,FALSE,41,7.5,Circular,,,,,White,Polished,Holes,Smoking strains-clear;Teeth marks;Use after breakage,FALSE,Light teeth marks and rounded edges at one end,,,,,,,,,,,Geometrical,Roll-on stamp,Stem,1 row of circles; broken in middle,Good,Rather regular white colour; surface rather good polished with one hole in the clay; rather regular stem diameter; decoration rather clear visible,1650 post,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
441,441,Stem fragment,18,1,459,,2002,,1,Shank;Stem,FALSE,39,7.5,Slightly oval,,,,,Grey,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,Middle,Grey colour with darker spots; surface well smoothed with some cracks in the clay; slightly oval stem diameter due to shank,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
442,442,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,38,8.5,Circular,,,,,Grey,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,Middle,Rather regular grey colour; surface smoothed; regular stem diameter; rather soft/porous fired clay,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
443,443,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,34,7.0,Circular,,,,,White,Polished,Trimming,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,Very good,Regular white colour; surface hightly polished with few light trimming marks; rather regular stem diameter; rather good/hard fired clay,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
444,444,Stem fragment,18,1,459,,2002,,1,Shank;Stem,FALSE,34,7.5,Circular,,,,,White,Polished,Trimming,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,Good,Rather regular white colour; surface well polished with light trimming marks and some cracks in the clay; surface slightly oval due to shank,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
445,445,Stem fragment,18,1,459,,2002,,2,Stem,FALSE,63,6.5,Slightly oval,,,,,White,Polished,Scars/Knife marks,Smoking strains-clear,FALSE,,Trowel marks,,,,,,,,,,,,,,Good,White colour with black dots; surface slightly polished with few light scars/scratches and some cracks in the clay; rather regular stem diameter; elegant over-all shape,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
446,446,Stem fragment,18,1,459,,2002,,1,Mouth piece;Stem,FALSE,33,6.0,Circular,,,,,Grey,Smoothed,Scars/Knife marks,Smoking strains-clear;Teeth marks;Use after breakage,FALSE,Clear teeth marks and rounded edges,,,,,,,,,,,,,,,Middle,Rather regular grey colour; surface slightly polished with one scar and some scratches; rather regular stem diameter,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
447,447,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,32,8.0,Slightly oval,,,,,White,Polished,Scars/Knife marks;Trimming,Smoking strains-clear,FALSE,,Trowel marks,,,,,,,,,,,,,,Good,Rather regular white colour; surface very well polished with clear trimming marks and one scar/knife imprint; slightly oval stem diameter,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
448,448,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,29,7.0,Circular,,,,,White,Polished,,Smoking strains-clear,FALSE,,Abrasion;Iron coding;Trowel marks,,,,,,,,,,,,,,Good,White colour with brown spots; surface polished; rather regular stem diameter,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
449,449,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,31,7.0,Slightly oval,,,,,Grey,Smoothed,Scars/Knife marks,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Too much iron cover,,,,Good/hard fired clay,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
450,450,Stem fragment,18,1,459,,2002,,1,Shank;Stem,FALSE,32,9.0,Slightly oval,,,,,Grey,Smoothed,Scars/Knife marks,,FALSE,,Iron coding,,,,,,,,,,,,,,,Too much iron cover,,,,Uncertain about use -too much iron,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
451,451,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,31,7.0,Slightly oval,,,,,White,,Scars/Knife marks,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Too much iron cover,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
452,452,Stem fragment,18,1,459,,2002,,1,Heel;Shank;Stem,FALSE,30,10.0,Circular,,,,,White,Smoothed,Mould lines,Smoking strains-clear,FALSE,,Trowel marks,Spur,Un-identifiable,Heel,Illegible -if even stamp?!,,,,,,,,,,Poor,Regular white colour; surface poorly smoothed with cracks in the clay and remains of clay from the mould lines; very thick and rather regular stem diameter; rather soft/porous fired clay,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
453,453,Stem fragment,18,1,459,,2002,,1,Shank;Stem,FALSE,28,7.5,Circular,,,,,Grey,Polished,Trimming,Smoking strains-clear,FALSE,,Abrasion;Iron coding;Trowel marks,,,,,,,,,,,,,,,Too much iron cover,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
454,454,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,26,5.5,Slightly oval,,,,,White,Polished,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,Good,Regular white colour; surface polished; slightly oval and rather thin stem diameter; elegant over-all shape,,,,Rather thin stem diameter -suggests fragment was close original mouth end,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
455,455,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,27,7.5,Slightly oval,,,,,Yellowish,Smoothed,Scars/Knife marks,Smoking strains-clear,FALSE,,,,,,,,,Danish,,,,,,,Middle,Rather regular yellowish colour; in clay: frequent brown dirt particles; surface smoothed with some scars/knife imprints and uneven part/cracks in clay along mould line; slightly oval stem diameter,18th century -2nd 1/2,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
456,456,Stem fragment,18,1,459,,2002,,1,Mouth piece;Stem,FALSE,28,8.5,Circular,,,,,White,Smoothed,,Smoking strains-light;Use after breakage,FALSE,"Clearly rounded edges along a vertical, straight cut -no teeth marks",Trowel marks,,,,,,,,,,,,,,Middle,Regular white colour; surface smoothed with few cracks in the clay; rather thick and regular stem diameter; slightly soft/porous fired clay,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
457,457,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,25,6.0,Slightly oval,,,,,White,Polished,,Smoking strains-clear,FALSE,,Trowel marks,,,,,,,,,,,,,,Good,White colour with few brown spots; surface well polished with few cracks in the clay; slightly oval and rather thin stem diameter,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
458,458,Stem fragment,18,1,459,,2002,,1,Mouth piece;Stem,TRUE,25,4.5,Circular,,,,,White,,,Teeth marks,FALSE,,Trowel marks,,,,,,,,,,,,,,,Fragment too small,,,,Soot (?) inside and out NOT at mouth end but towards shank?!,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
459,459,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,25,6.5,Circular,,,,,White/grey turning to black,Smoothed,,Smoking strains-light,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,Uncertain whether used or not!; colour might suggest firing error?,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
460,460,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,22,7.5,Slightly oval,,,,,White,,Scars/Knife marks,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Too much iron cover,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
461,461,Stem fragment,18,1,459,,2002,,1,Mouth piece;Stem,FALSE,21,5.0,Circular,,,,,White,Polished,,Smoking strains-clear;Teeth marks;Use after breakage,FALSE,Clearly rounded edges and light teeth marks,,,,,,,,,,,,,,,,Fragment too small,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
462,462,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,19,7.5,Circular,,,,,White,Polished,Trimming,Smoking strains-clear,FALSE,,Trowel marks,,,,,,,,,,,,,,,Fragment too small,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
463,463,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,20,6.5,Slightly oval,,,,,White,Polished,Trimming,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
464,464,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,19,7.5,Oval,,,,,White,Polished,,Smoking strains-light,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
465,465,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,20,7.5,Circular,,,,,White,Polished,,,FALSE,,Iron coding;Trowel marks,,,,,,,,,,,,,,,Too much iron cover,,,,Uncertain about usage -too much iron,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
466,466,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,15,6.0,Circular,,,,,White,Smoothed,Holes,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,"Large crack in the clay -along mould line, poor production",,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
467,467,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,15,6.5,Circular,,,,,White,Polished,Trimming,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Fragment too small,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
468,468,Stem fragment,18,1,459,,2002,,2,Stem,FALSE,19,7.5,Slightly oval,,,,,Grey,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,Recently broken in two pieces,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
469,469,Stem fragment,18,1,459,,2002,,1,Heel;Shank;Stem,FALSE,48,9.5,Slightly oval,,,,,White,Smoothed,Scars/Knife marks,Smoking strains-clear,FALSE,,Abrasion;Trowel marks,Spur,Figure,Heel,"""Melkmeisje""",Dots,Left side: 2 positive dots in a vertical line,Dutch,Gouda,,Geometrical,Roll-on stamp,Stem,"1 row of circles, 2 bands; broken in middle",Middle,Regular white colour; surface smoothed with some scars/knife imprints at lower part of stem and some cracks in the clay; slightly oval and rather thick stem diameter; decoration partly clear visible partly abrased; regularly applied;soft/porous fired clay,1660-1898,1660-1940,1660-1898,,,Duco nr. 101; Meul p. 36,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
470,470,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,35,9.0,Slightly oval,,,,,Reddish,Smoothed,,Use after breakage,FALSE,2 clear vertical cut marks around stem; clearly rounded edges and probably cut off deliberatly,Trowel marks,,,,,,,,,,Geometrical,Roll-on stamp,Stem,"1 row of circles, 1 band; broken in middle",Middle,Irregular red colour; surface smoothed; decoration mostly blurred with some over lapping; rather thick slightly oval stem diameter; good/hard fired clay,1650 post,,,Totally different clay!?! Orangeish red colour,Foto taken,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
471,471,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,32,5.5,Slightly oval,,,,,Grey,Polished,Scars/Knife marks,Smoking strains-clear,FALSE,,Trowel marks,,,,,,,,,,Geometrical,Roll-on stamp,Stem,1 row of circles; broken in middle,Good,Regular grey colour with one brown spot; surface well polished with few light scars/knife imprints; decoration very clear visible and regular; rather thin and slightly oval stem diameter; good/hard fired clay,1650 post,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
472,472,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,35,9.0,Circular,,,,,White,Polished,Scars/Knife marks;Trimming,Smoking strains-clear,FALSE,,Abrasion;Iron coding,,,,,,,,,,Geometrical,Roll-on stamp,Stem,"1 row of circles, 2 bands 1 row of circles (?); broken",Middle,White colour with one brown spots; surface was polished with light trimming marks and one scar/knife imprint; large part of decoration blurred/hardly visible; rather thick and regular stem diameter; rather soft/porous fired clay,1650 post,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
473,473,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,28,6.0,Slightly oval,,,,,White,Polished,,Smoking strains-clear,FALSE,,Iron coding,,Name,Stem,OIL _ _ [? Rather illegible],,,,,,Geometrical,Roll-on stamp,Stem,1 band below inscription; broken in middle,,Too much iron,18th century,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
474,474,Stem fragment,18,1,459,,2002,,1,Mouth piece;Stem,FALSE,27,6.5,Slightly oval,,,,,Grey,Polished,,Smoking strains-clear;Teeth marks;Use after breakage,FALSE,Slightly rounded edges with clear teeth marks,Iron coding,,,,,,,,,,Geometrical,Roll-on stamp,Stem,"1 row of circles, 1 band; broken in middle",,Too much iron,1650 post,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
475,475,Stem fragment,18,1,459,,2002,,1,Stem,FALSE,22,6.5,Circular,,,,,Grey,Polished,,Smoking strains-clear,FALSE,,,,,,,,,,,,Geometrical,Roll-on stamp,Stem,"1 row of circles, 1 band; broken in middle",,Fragment too small,1650 post,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
476,476,Functionally complete stem,18,1,459,,2002,,1,Heel;Mouth piece;Shank;Shank-bolw juncture,FALSE,0,0.0,,"1,1",,,,White,Polished,Trimming,Cut thinner;Smoking strains-clear;Use after breakage,FALSE,Clear cutting marks leaving a vers short stem behind,,Peg-spike style,,,None,Code of arms,Left side: Code of Arm with 6 stars in 2 vertical rows or 9 stars in 3 rows?,Dutch,,,,,,,,Fragment too small,1739 post,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
477,477,Bowl fragment,18,1,459,,2002,,1,Body;Bowl;Rim,FALSE,0,0.0,,,BT 1,,,White,Smoothed,Holes;Scars/Knife marks,Unused,FALSE,,,,,,,,,,,,Rouletted line,Roll-on stamp,Bowl,1 row around part of bowl (only facing smoker),,Fragment too small,1620-1680,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
478,478,Bowl fragment,18,1,459,,2002,,1,Bowl;Rim,FALSE,0,0.0,,,,,,Grey,Polished,Trimming,Smoking strains-clear;Soot inside;Soot outside,FALSE,,,,,,,,,,,,Rouletted line,Roll-on stamp,Bowl,1 line around rim,,Fragment too small,,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
479,479,Bowl fragment,18,1,459,,2002,,2,Base;Body;Bowl;Heel;Rim,FALSE,0,0.0,,,BT 2/3,"3,4",,Grey,Smoothed,Scars/Knife marks,Smoking strains-clear;Soot inside,FALSE,,,Peg-spike style,,,None,Dots;Half moon,Left: lying half moon; right: 1 positive dot,,,,Rouletted line,Roll-on stamp,Bowl,1 line around rim,Middle,Regular grey colour; surface smoothed with some scars/scratches; slightly careless finished around heel; side marks clear visible; decoration clear visible,1720-1740 ca,,,,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disorganized,FALSE,
232,232,Stem fragment,18,29,467,,2002,,1,Mouth piece;Stem,FALSE,39,6.5,Slightly oval,,,,,Grey,Smoothed,,Smoking strains-clear;Soot outside;Teeth marks;Use after breakage,FALSE,Rounded edges and very light teeth marks (light marks due to hard fired clay),,,,,,,,Dutch?,,,,,,,Middle,Grey colour with darker spots; surface well smoothed with few small air bubbles; slightly oval stem diameter; very good/hard fired clay,,,,Soot at the new mouth end,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
233,233,Stem fragment,18,29,467,,2002,,1,Stem,FALSE,42,7.5,Slightly oval,,,,,Grey,Polished,Trimming,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,Good,White colour with brown spots; surface polished with light trimming marks; surface slightly oval,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
234,234,Stem fragment,18,29,467,,2002,,1,Mouth piece;Stem,FALSE,35,5.0,Circular,,,,,White,Polished,,Smoking strains-clear;Soot inside;Teeth marks;Use after breakage,FALSE,Very light teeth marks but rather sharp edges,,,,,,,,,,,,,,,Good,Regular white colour; surface polished; rather regular and slightly square stem diameter; rather good/hard fired clay,,,,Thin stem diameter -close to mouth end,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
